id,name,commander,capital_only,hp,prot,mr,mor,str,att,def,prec,enc,mapmove,ap,size,ressize,basecost,rcost,reclimit,rt,leader,undeadleader,magicleader,startage,maxage,F,A,W,E,S,D,N,G,B,H,rand1,nbr1,link1,mask1,rand2,nbr2,link2,mask2,rand3,nbr3,link3,mask3,rand4,nbr4,link4,mask4,wpn1,wpn2,wpn3,wpn4,wpn5,wpn6,wpn7,armor1,armor2,armor3,armor4,resources,mountmnr,reinvigoration,awe,fear,berserk,darkvision,heat,cold,poisonres,fireres,coldres,shockres,slashres,bluntres,pierceres,acidres,regeneration,iceprot,invulnerable,fireshield,banefireshield,standard,inspirational,taskmaster,beastmaster,bodyguard,supplybonus,patrolbonus,pillagebonus,siegebonus,researchbonus,castledef,stealthy,taxcollector,alch,forgebonus,nametype,keywords
2037,Dawn Guard,False,False,25,1,12,13,15,12,12,10,3,16,16,4,4,10040,1,,1,50,,,,150,,,,,,,,,,,,,,,,,,,,,,,,,,,520,,,,,,,12,135,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,149,"wastesurvival, bodyguard"
2038,Emite,True,False,35,2,15,13,18,9,9,10,3,16,14,6,6,10040,1,,1,10,,,,250,,,,,,1,,,,,100,1,1,7296,,,,,,,,,,,,,7,,,,,,,158,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,149,wastesurvival
2050,Zebulunite Horn Blower,False,False,10,0,10,13,10,8,9,10,4,14,9,3,3,10020,5,,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,674,,,,,,,136,162,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,148,"wastesurvival, formationfighter, standard"
2059,Avvite Heavy Archer,False,False,24,1,12,10,15,9,9,10,3,16,14,4,4,10025,1,,1,50,,,,150,,,,,,,,,,,,,,,,,,,,,,,,,,,266,6,,,,,,171,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149,wastesurvival
2060,Rephaite Sage,True,False,35,2,16,12,18,9,9,10,3,16,14,6,6,10040,1,,1,10,,,,250,,,,,,,,,,,100,1,2,3200,,,,,,,,,,,,,92,,,,,,,158,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,4,,,,,,149,wastesurvival
2061,Gileadite Archer,False,False,35,2,13,12,18,9,9,10,3,16,16,6,6,10040,1,,1,50,,,,250,,,,,,,,,,,,,,,,,,,,,,,,,,,266,6,,,,,,171,135,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,149,wastesurvival
2069,Iassacharite Sibyl,True,False,9,0,13,7,9,8,8,10,3,2,10,3,3,10010,1,,1,0,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,92,,,,,,,158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148,"female, wastesurvival"
2098,Monk of the Fivefold Path,True,False,9,0,14,12,9,8,8,10,3,2,10,3,3,10010,1,,1,0,,,,,,,,,,,,,,1,100,1,1,10112,,,,,,,,,,,,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134,holy
2107,Troubadour,True,False,10,0,12,10,10,10,10,11,3,14,12,3,3,9970,1,,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,,,,,"stealthy, spy, seduce"
2108,Crossbowman,False,False,10,0,10,11,10,10,10,10,3,14,12,3,3,10010,1,,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,25,,,,,,6,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2109,City Guard,False,False,10,0,10,9,10,8,8,10,3,14,12,3,3,10008,1,,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308,,,,,,,6,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
2110,Pikeneer,False,False,10,0,10,11,10,10,10,10,3,14,12,3,3,10010,1,,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,9,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2111,Halberdier,False,False,10,0,10,11,10,10,10,10,3,14,12,3,3,10010,1,,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,9,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
2112,Swordsman,False,False,10,0,10,11,10,10,10,10,3,14,12,3,3,10010,1,,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,14,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2113,Palace Guard,False,False,13,0,10,12,11,12,12,10,3,14,12,3,3,10020,1,,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,14,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,
2114,Hand of Justice,False,True,12,0,10,13,11,11,11,10,3,14,12,3,3,10015,1,,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,14,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,1,,,,,,holy
2115,Royal Guard,False,False,14,0,10,13,12,12,12,10,3,14,12,3,3,10020,1,,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,19,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,bodyguard
2116,Lieutenant,True,False,11,0,10,12,10,11,11,10,3,14,12,3,3,10010,1,,1,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,6,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2118,Satyr Commander,True,False,16,1,13,12,11,12,14,10,3,16,14,3,3,10009,1,,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,643,,,,,,,100,123,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,"forestsurvival, stealthy"
2126,Pygmy,False,False,4,0,10,6,4,7,7,10,2,14,7,2,2,5,1,,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,forestsurvival
2127,Forester,False,False,10,0,10,10,10,10,10,12,3,14,12,3,3,10012,1,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,9,23,,,,,15,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,55,,,,,"forestsurvival, stealthy"
2128,Knight Commander of Avalon,True,True,18,0,14,15,13,13,13,10,3,14,12,3,3,10020,1,,1,100,,,,125,,,,,,,,,,,,,,,,,,,,,,,,,,,4,8,,,,,,18,21,3,,,3900,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,"holy, forestsurvival"
2129,Logrian Cavalry,False,False,12,0,10,12,11,11,10,10,3,14,12,3,3,10010,1,,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357,,,,,,,16,20,2,,,3514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2139,Jarl,True,False,12,0,11,11,11,11,11,10,3,14,12,3,3,10010,1,,1,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,holy
2140,Gode,True,False,12,0,11,11,11,11,11,10,3,14,12,3,3,10010,1,,1,10,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,17,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,holy
2148,Archer,False,False,10,0,10,8,10,8,8,10,3,12,12,3,3,10008,1,,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,23,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2149,Gode,True,False,12,0,11,11,11,11,11,10,3,14,12,3,3,10010,1,,1,10,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,17,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,holy
2150,Herse,True,False,12,0,11,11,11,11,11,10,3,14,12,3,3,10010,1,,1,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,21,,,,,,13,20,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2151,Battle Deacon,True,False,11,0,12,12,10,11,11,10,3,14,12,3,3,10010,1,,1,50,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,12,,,,,,,9,127,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,holy
2152,Limitane Standard,False,False,10,0,10,10,10,10,10,10,3,12,12,3,3,10020,1,,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,21,,,,,,9,126,4,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,standard
2153,War Dog,False,False,8,2,5,11,7,11,11,5,2,3,20,2,2,7,1,,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"animal, undisciplined"
2154,Satyr Commander,True,False,16,1,13,12,11,12,14,10,3,16,14,3,3,10009,1,,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,9,123,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,"forestsurvival, stealthy"
2155,Stymphalian Bird,False,False,7,0,11,9,8,9,10,8,3,3,4,3,2,10008,1,,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539,408,408,,,,,100,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,"female, forestsurvival, flying"
2156,Centauride,False,False,18,3,13,11,12,10,14,13,3,20,32,5,3,10025,1,,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,55,674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,110,"female, forestsurvival, stealthy"
2157,Centauride Warrior,False,False,18,3,13,12,12,11,14,12,3,20,32,5,3,10030,1,,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,643,55,21,,,,,103,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,110,"forestsurvival, stealthy"
2158,Centauride Hierophantide,True,False,20,3,15,14,12,11,15,13,3,20,32,5,3,10025,1,,1,50,,,,,,,,,,,,,,1,100,1,1,8704,,,,,,,,,,,,,23,55,674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,40,,,,110,"holy, female, forestsurvival, stealthy"
2161,Enkidu Scout,True,False,24,2,11,11,15,10,9,10,3,16,14,5,5,10016,1,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373,,,,,,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,151,"forestsurvival, mountainsurvival, stealthy"
2162,Enkidu,False,False,24,2,11,11,15,10,9,10,3,16,14,5,5,10016,1,,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252,,,,,,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151,
2163,Enkidu Archer,False,False,24,2,11,10,15,9,8,10,3,16,14,5,5,10016,1,,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,671,24,,,,,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151,
2164,Enkidu Warrior,False,False,24,2,11,11,15,10,9,10,3,16,14,5,5,10016,1,,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373,,,,,,,44,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151,
2165,Enkidu Warrior,False,False,24,2,11,11,15,10,9,10,3,16,14,5,5,10016,1,,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252,,,,,,,44,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151,
2166,Enkidu Chief,True,False,26,2,11,11,16,10,9,10,3,16,14,5,5,10016,1,,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,646,,,,,,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,151,beastmaster
2167,Enkidu Shaman,True,False,24,2,17,12,15,10,9,10,3,16,14,5,5,10016,1,,1,10,,,,,,,,2,,,3,,,,100,1,1,9728,10,1,1,13824,,,,,,,,,7,,,,,,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,-4,,,,,,151,beastmaster
2172,Enkidu Soldier,False,False,24,2,11,11,15,10,9,10,3,16,14,5,5,10016,1,,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,646,,,,,,,44,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151,
2173,Enkidu Horn Blower,False,False,24,2,11,11,15,10,9,10,3,16,11,5,5,10036,1,,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,674,,,,,,,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,151,standard
2174,Enkidu Spear Guard,False,False,24,2,11,11,15,10,9,10,3,16,14,5,5,10016,1,,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,643,,,,,,,142,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151,
2175,Ur-Guard,False,False,26,2,11,12,16,11,10,10,3,16,14,5,5,10019,1,,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,646,,,,,,,142,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,151,
2176,Enki's Chosen,False,True,27,2,12,13,16,12,10,10,3,16,14,5,5,10023,1,,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,646,,,,,,,136,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,151,"holy, bodyguard"
2177,Enkidu Commander,True,False,26,2,12,12,15,11,11,10,3,16,14,5,5,10016,1,,1,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,646,,,,,,,142,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151,
2178,Enkidu Elder,True,False,24,2,12,9,15,10,9,10,3,16,14,5,5,9996,1,,1,90,,,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,151,
2179,Sal-Me,True,False,19,2,14,9,14,10,10,10,3,16,14,4,4,10011,1,,1,10,,,,,,,1,,,,1,,,1,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152,"holy, female"
2180,Ishib,True,False,24,2,14,9,15,10,9,10,3,16,14,5,5,10016,1,,1,10,,,,,,,2,,,,,,,2,100,1,1,9472,,,,,,,,,,,,,7,,,,,,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151,holy
2181,Ensi,True,True,26,2,16,13,15,10,9,10,3,16,14,5,5,10016,1,,2,100,,,,,,,2,,,,1,,,3,100,1,1,9984,,,,,,,,,,,,,7,,,,,,,142,148,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,151,holy
2182,Gala,True,False,19,2,14,8,14,10,9,10,3,16,14,4,4,10011,1,,1,10,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152,"holy, female"
2184,Enkidu Slave,False,False,22,2,10,6,14,8,7,8,3,12,14,5,5,10011,1,,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,,,,,,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151,slave
2187,Dryad,True,False,11,0,16,10,10,10,12,10,3,16,15,3,3,10020,1,,1,50,,,,,,,,,,,1,1,,2,,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,65,,,,,"holy, female, forestsurvival, stealthy, seduce, beastmaster"
2188,Ancient One,False,True,40,3,13,12,18,10,10,7,4,14,14,6,6,10033,1,,1,50,,,220,400,,,,,,,,,,,,,,,,,,,,,,,,,,,1,605,,,,,,12,20,1,,,,,,,,100,,,,,,,,,,,,,,,,1,,,,,,,,5,,,,,,,,"holy, coldblood, amphibian, neednoteat, standard"
2189,Ancient Stone Hurler,False,True,42,3,13,11,20,9,9,9,4,14,14,6,6,10033,1,,1,50,,,220,400,,,,,,,,,,,,,,,,,,,,,,,,,,,424,92,,,,,,7,,,,,,,,,,100,,,,,,,,,,,,,,,,1,,,,,,,,10,,,,,,,,"holy, coldblood, amphibian, neednoteat, standard"
2197,Assassin,True,False,10,0,11,13,11,13,13,13,3,14,12,3,3,10010,1,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,126,25,,,,,5,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,,,,,"stealthy, assassin"
2198,Inquisitor,True,False,9,0,15,15,9,9,9,10,3,14,10,3,3,9980,1,,1,100,,,,,,,,,,,,,,2,100,1,1,32896,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,"holy, inquisitor"
2199,High Inquisitor,True,True,10,0,16,16,10,8,8,11,4,14,10,3,3,10010,1,,2,150,,,,,,,,,,,,,,3,100,1,1,32896,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,"holy, inquisitor"
2200,Goetic Adept,True,False,9,0,13,14,9,8,8,10,3,14,10,3,3,10010,1,,1,10,,,,,1,,,,,,,,1,,100,1,1,35968,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2236,Sobek Warrior,False,True,25,8,13,13,14,12,10,8,4,14,12,5,5,10030,1,,1,50,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,10,20,,,,,,17,20,2,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"coldblood, swampsurvival, swimming"
2237,Sobek Sacred Guard,False,True,37,9,14,14,16,13,10,8,4,16,12,6,6,10045,1,2,1,50,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,5,20,,,,,,17,20,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"holy, coldblood, swampsurvival, swimming"
2238,Sobek General,True,True,29,8,15,14,15,13,11,8,4,14,12,5,5,10050,1,,1,100,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,10,20,,,,,,17,20,,,,,,,,,,,,10,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,"holy, coldblood, swampsurvival, swimming, taskmaster"
2244,Scelerian Cultist,True,False,10,0,14,10,9,8,8,10,4,14,10,3,3,10010,1,,1,10,10,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,holy
2245,Sorcerer of the Sands,True,False,10,0,15,12,9,8,8,11,3,14,10,3,3,10030,1,,2,50,,10,,,1,1,,1,,,,,,,100,1,1,5504,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wastesurvival
2248,Sister,True,False,9,0,12,7,9,8,8,10,4,14,10,3,3,10020,1,,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,"holy, female, stealthy"
2249,Nun,True,False,9,0,13,7,9,7,7,10,4,14,10,3,3,10030,1,,1,10,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"holy, female"
2250,Abbess,True,False,9,0,14,11,9,7,7,10,4,14,10,3,3,10040,1,,1,50,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"holy, female"
2252,Berytian Scout,True,False,10,0,10,10,10,10,10,10,3,14,12,3,3,10010,1,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,23,,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,,,,107,"forestsurvival, mountainsurvival, stealthy"
2253,Berytian Captain,True,False,11,0,10,12,10,11,11,10,3,14,12,3,3,10010,1,,1,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,12,2,162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,
2254,Berytian Militia,False,False,10,0,10,8,10,8,8,8,4,10,11,3,3,10007,1,,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,5,2,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,
2255,Berytian Archer,False,False,10,0,10,8,10,8,8,10,3,14,12,3,3,10008,1,,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,23,,,,,,5,162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,
2256,Berytian Spearman,False,False,10,0,10,10,10,10,10,10,3,14,12,3,3,10010,1,,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,21,,,,,,183,162,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,
2257,Berytian Soldier,False,False,10,0,10,10,10,10,10,10,3,14,12,3,3,10010,1,,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,7,162,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,
2258,Berytian Heavy Spearman,False,False,10,0,10,11,10,10,11,10,3,14,12,3,3,10012,1,,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,,,,,,,12,123,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,formationfighter
2259,Berytian Elite Soldier,False,False,12,0,10,13,10,11,12,10,3,14,12,3,3,10014,1,,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,12,123,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,
2260,Berytian Lancer,False,False,10,0,10,11,10,10,11,10,3,14,12,3,3,10010,1,,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357,,,,,,,183,2,162,,,3514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,
2261,Elephant Rider,False,False,10,0,10,8,10,10,10,10,3,14,12,3,3,10010,1,,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,777,,,,,,,5,120,,,,3540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,
2262,Colossi Warrior,False,True,22,1,12,14,15,12,12,11,2,18,14,4,4,10028,1,,1,50,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,12,162,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,125,"holy, bodyguard"
2265,Berytian Priest,True,False,9,0,13,11,9,8,8,10,3,14,10,3,3,10010,1,,1,10,,,,,,,,,,,,,1,1,100,1,1,34176,,,,,,,,,,,,,9,,,,,,,158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,holy
2266,Bride-in-Waiting,True,True,18,1,17,12,13,10,10,12,2,18,14,4,4,10020,1,,2,100,,,110,150,2,2,,1,,,,,2,2,100,1,1,34176,10,1,1,34176,,,,,,,,,473,,,,,,,148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,"holy, female"
2268,Gudu,True,False,24,2,14,9,15,10,9,10,3,16,14,5,5,10016,1,,1,10,,,,,,,,,,,,,,1,100,1,2,1280,,,,,,,,,,,,,7,,,,,,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151,holy
2269,Entu,True,True,19,2,16,9,14,10,10,10,3,16,14,4,4,10011,1,,2,10,,,,,,,,2,,,1,,,3,100,1,1,9984,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,152,"holy, female"
2279,Warrior Scout,True,False,13,0,8,11,12,10,10,10,3,16,13,3,3,10010,1,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,17,23,,,,,15,120,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,40,,,,,"forestsurvival, mountainsurvival, stealthy, snowmove"
2288,Machaka Scout,True,False,10,0,10,10,10,10,10,10,2,16,13,3,3,10010,1,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,"forestsurvival, mountainsurvival, stealthy"
2289,Rhino Clan Commander,True,False,15,0,10,12,13,11,11,8,2,16,15,3,3,10010,1,,1,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315,,,,,,,7,112,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126,
2290,Lion Clan Commander,True,False,14,0,10,13,12,12,12,10,2,16,14,3,3,10015,1,,1,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315,,,,,,,44,112,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126,
2291,Voice of Lion,True,False,13,0,13,12,11,11,11,10,2,16,13,3,3,10010,1,,1,50,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,12,,,,,,,293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,126,"holy, beastmaster"
2292,Hyena Clan Witch Doctor,True,False,11,0,14,9,10,10,10,10,2,16,13,3,3,10010,1,,1,10,,,,,1,,,1,,2,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126,wastesurvival
2293,Bouda,True,False,13,0,17,13,11,11,11,11,2,16,13,3,3,10010,1,,2,10,,,55,100,1,,,2,,2,,,,,100,1,1,5248,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126,wastesurvival
2295,Spider Clan Sorcerer,True,True,11,0,15,10,10,10,10,10,2,16,13,3,3,10010,1,,2,10,,,,,1,,,,,1,1,1,,,100,2,1,29824,10,1,1,29824,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,126,forestsurvival
2296,Lion King,True,True,20,1,17,13,14,11,10,10,2,18,14,4,4,10020,1,,2,100,,,110,150,2,,,1,,,3,,,2,10,1,1,9344,,,,,,,,,,,,,563,,,,,,,148,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126,holy
